BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
173, 0.0000059134, 0.0000000004, 2, 0.17, 0.26, 0.0000059134, 0.0000000004, 19, 0.0000059134, 0.0000000004, 19, 1.00, 1.00
174, 0.0000036973, 0.0000000029, 2, 0.17, 0.19, 0.0000036973, 0.0000000029, 4, 0.0000036973, 0.0000000029, 4, 1.00, 1.00
175, 0.0000044369, 0.0000000005, 7, 0.19, 0.24, 0.0000044369, 0.0000000005, 10, 0.0000044369, 0.0000000005, 10, 1.00, 1.00
176, 0.0000031347, 0.0000000645, 2, 0.17, 0.19, 0.0000031347, 0.0000000645, 4, 0.0000031347, 0.0000000645, 4, 1.00, 1.00
177, 0.0000419835, 0.0000004180, 71, 1.79, 2.41, 0.0000465202, 0.0000000009, 121, 0.0000465202, 0.0000000009, 121, 1.11, 1.11
178, 0.0000035918, 0.0000000001, 10, 0.21, 0.50, 0.0000035918, 0.0000000001, 57, 0.0000035918, 0.0000000001, 57, 1.00, 1.00
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000037161, 0.0000000161, 2, 0.18, 0.21, 0.0000037161, 0.0000000161, 6, 0.0000037161, 0.0000000161, 6, 1.00, 1.00
1, 0.0000430877, 0.0000000021, 65, 0.81, 1.45, 0.0000430877, 0.0000000021, 125, 0.0000430877, 0.0000000021, 125, 1.00, 1.00
2, 0.0000058023, 0.0000006385, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1723444591256391.00, 1723444591256391.00
3, 0.0000837970, 0.0000002411, 94, 1.63, 1.64, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 119336014415790.55, 119336014415790.55
4, 0.0000058023, 0.0000006385, 2, 0.18, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1723444591256391.25, 1723444591256391.25
5, 0.0000367792, 0.0000001086, 62, 0.82, 0.85, 0.0000367792, 0.0000001086, 6, 0.0000367792, 0.0000001086, 6, 1.00, 1.00
6, 0.0000036852, 0.0000000067, 2, 0.19, 0.21, 0.0000036852, 0.0000000067, 4, 0.0000036852, 0.0000000067, 4, 1.00, 1.00
7, 0.0000299178, 0.0000000027, 66, 0.82, 1.40, 0.0000299178, 0.0000000027, 113, 0.0000299178, 0.0000000027, 113, 1.00, 1.00
8, 0.0000033685, 0.0000000009, 2, 0.17, 0.20, 0.0000033685, 0.0000000009, 6, 0.0000033685, 0.0000000009, 6, 1.00, 1.00
9, 0.0000293034, 0.0000000027, 66, 0.83, 1.30, 0.0000293034, 0.0000000027, 92, 0.0000293034, 0.0000000027, 92, 1.00, 1.00
10, 0.0000059732, 0.0000004825, 2, 0.19, 0.19, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1674153854739250.50, 1674153854739250.50
11, 0.0000834557, 0.0000004180, 99, 2.70, 2.70, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 119824098223807.44, 119824098223807.44
12, 0.0000058023, 0.0000006385, 2, 0.18, 0.19, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1723444591256391.00, 1723444591256391.00
13, 0.0000326213, 0.0000000001, 51, 0.83, 1.24, 0.0000326213, 0.0000000001, 80, 0.0000326213, 0.0000000001, 80, 1.00, 1.00
14, 0.0000036282, 0.0000000255, 2, 0.17, 0.20, 0.0000036282, 0.0000000255, 5, 0.0000036282, 0.0000000255, 5, 1.00, 1.00
15, 0.0000340280, 0.0000000047, 60, 0.80, 0.92, 0.0000340280, 0.0000000047, 23, 0.0000340280, 0.0000000047, 23, 1.00, 1.00
16, 0.0000032008, 0.0000000001, 2, 0.17, 0.20, 0.0000032008, 0.0000000001, 6, 0.0000032008, 0.0000000001, 6, 1.00, 1.00
17, 0.0000415751, 0.0000000016, 64, 0.84, 1.43, 0.0000415751, 0.0000000016, 115, 0.0000415751, 0.0000000016, 115, 1.00, 1.00
18, 0.0000032750, 0.0000000007, 2, 0.17, 0.17, 0.0000032750, 0.0000000007, 1, 0.0000032750, 0.0000000007, 1, 1.00, 1.00
19, 0.0000320848, 0.0000002414, 99, 1.52, 2.13, 0.0000338782, 0.0000000020, 118, 0.0000338782, 0.0000000020, 118, 1.06, 1.06
20, 0.0000071677, 0.0000004180, 2, 0.17, 0.17, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1395154164535181.25, 1395154164535181.25
21, 0.0000585387, 0.0000002414, 90, 1.32, 1.33, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 170827259475218.66, 170827259475218.66
22, 0.0000056318, 0.0000004183, 2, 0.17, 0.17, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1775620727412624.75, 1775620727412624.75
23, 0.0000212276, 0.0000000020, 51, 0.86, 1.20, 0.0000212276, 0.0000000020, 66, 0.0000212276, 0.0000000020, 66, 1.00, 1.00
24, 0.0000035409, 0.0000000028, 2, 0.17, 0.20, 0.0000035409, 0.0000000028, 6, 0.0000035409, 0.0000000028, 6, 1.00, 1.00
25, 0.0000204237, 0.0000000020, 50, 0.93, 1.26, 0.0000204237, 0.0000000020, 64, 0.0000204237, 0.0000000020, 64, 1.00, 1.00
26, 0.0000031019, 0.0000000260, 2, 0.18, 0.18, 0.0000031019, 0.0000000260, 1, 0.0000031019, 0.0000000260, 1, 1.00, 1.00
27, 0.0000302441, 0.0000000019, 60, 0.76, 1.04, 0.0000302441, 0.0000000019, 54, 0.0000302441, 0.0000000019, 54, 1.00, 1.00
28, 0.0000030918, 0.0000000003, 2, 0.17, 0.20, 0.0000030918, 0.0000000003, 6, 0.0000030918, 0.0000000003, 6, 1.00, 1.00
29, 0.0000264274, 0.0000000016, 49, 0.79, 1.22, 0.0000264274, 0.0000000016, 85, 0.0000264274, 0.0000000016, 85, 1.00, 1.00
30, 0.0000052905, 0.0000006386, 2, 0.17, 0.17, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1890180512238919.00, 1890180512238919.00
31, 0.0015165437, 0.0000018225, 96, 1.88, 1.89, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 6593941354804.38, 6593941354804.38
32, 0.0000056318, 0.0000004183, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1775620727412624.75, 1775620727412624.75
33, 0.0000290936, 0.0000000110, 50, 0.80, 0.93, 0.0000290936, 0.0000000110, 25, 0.0000290936, 0.0000000110, 25, 1.00, 1.00
34, 0.0000029443, 0.0000000009, 2, 0.17, 0.20, 0.0000029443, 0.0000000009, 6, 0.0000029443, 0.0000000009, 6, 1.00, 1.00
35, 0.0000323117, 0.0000000015, 64, 0.87, 0.98, 0.0000323117, 0.0000000015, 23, 0.0000323117, 0.0000000015, 23, 1.00, 1.00
36, 0.0000051198, 0.0000004180, 2, 0.17, 0.17, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1953188580357433.25, 1953188580357433.25
37, 0.0000315728, 0.0000002414, 88, 1.43, 1.44, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 316727988724483.62, 316727988724483.62
38, 0.0000056318, 0.0000004183, 2, 0.18, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1775620727412624.75, 1775620727412624.75
39, 0.0000214387, 0.0000000013, 59, 0.80, 1.28, 0.0000214387, 0.0000000013, 94, 0.0000214387, 0.0000000013, 94, 1.00, 1.00
40, 0.0000032537, 0.0000000038, 2, 0.18, 0.21, 0.0000032537, 0.0000000038, 6, 0.0000032537, 0.0000000038, 6, 1.00, 1.00
41, 0.0000282773, 0.0000000022, 61, 0.78, 1.05, 0.0000282773, 0.0000000022, 52, 0.0000282773, 0.0000000022, 52, 1.00, 1.00
42, 0.0000032559, 0.0000000156, 2, 0.16, 0.17, 0.0000032559, 0.0000000156, 1, 0.0000032559, 0.0000000156, 1, 1.00, 1.00
43, 0.0000320848, 0.0000004827, 79, 1.46, 1.54, 0.0000353165, 0.0000000029, 15, 0.0000353165, 0.0000000029, 15, 1.10, 1.10
44, 0.0000032611, 0.0000000055, 2, 0.18, 0.21, 0.0000032611, 0.0000000055, 5, 0.0000032611, 0.0000000055, 5, 1.00, 1.00
45, 0.0000263293, 0.0000000020, 65, 0.79, 1.42, 0.0000263293, 0.0000000020, 123, 0.0000263293, 0.0000000020, 123, 1.00, 1.00
46, 0.0000032133, 0.0000000021, 2, 0.17, 0.20, 0.0000032133, 0.0000000021, 6, 0.0000032133, 0.0000000021, 6, 1.00, 1.00
47, 0.0000348160, 0.0000004180, 97, 1.47, 1.59, 0.0000419036, 0.0000000004, 24, 0.0000419036, 0.0000000004, 24, 1.20, 1.20
48, 0.0000125686, 0.0000000007, 54, 0.96, 2.50, 0.0000125686, 0.0000000007, 152, 0.0000108265, 0.0000000008, 434, 1.00, 0.86
49, 0.0000052410, 0.0000001478, 2, 0.18, 0.19, 0.0000052410, 0.0000001478, 1, 0.0000052410, 0.0000001478, 1, 1.00, 1.00
50, 0.0000465920, 0.0000004180, 85, 1.55, 2.09, 0.0000537009, 0.0000000037, 105, 0.0000537009, 0.0000000037, 105, 1.15, 1.15
51, 0.0000051766, 0.0000001884, 2, 0.18, 0.18, 0.0000051766, 0.0000001884, 1, 0.0000051766, 0.0000001884, 1, 1.00, 1.00
52, 0.0000507810, 0.0000001230, 62, 0.79, 1.29, 0.0000507810, 0.0000001230, 97, 0.0000507810, 0.0000001230, 97, 1.00, 1.00
53, 0.0000053440, 0.0000002678, 2, 0.18, 0.18, 0.0000053440, 0.0000002678, 1, 0.0000053440, 0.0000002678, 1, 1.00, 1.00
54, 0.0000498469, 0.0000000053, 57, 0.87, 1.26, 0.0000498469, 0.0000000053, 76, 0.0000498469, 0.0000000053, 76, 1.00, 1.00
55, 0.0000048658, 0.0000000003, 2, 0.18, 0.18, 0.0000048658, 0.0000000003, 1, 0.0000048658, 0.0000000003, 1, 1.00, 1.00
56, 0.0000448500, 0.0000000018, 55, 0.82, 1.34, 0.0000448500, 0.0000000018, 103, 0.0000448500, 0.0000000018, 103, 1.00, 1.00
57, 0.0000076800, 0.0000007241, 2, 0.18, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1302083333333333.50, 1302083333333333.50
58, 0.0000646823, 0.0000006384, 97, 1.30, 1.31, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 154601720201806.81, 154601720201806.81
59, 0.0000073383, 0.0000006385, 2, 0.18, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1362707245060186.00, 1362707245060186.00
60, 0.0000389117, 0.0000004178, 87, 1.67, 2.02, 0.0000639944, 0.0000000058, 68, 0.0000639944, 0.0000000058, 68, 1.64, 1.64
61, 0.0000069970, 0.0000008701, 2, 0.18, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1429183935972559.50, 1429183935972559.50
62, 0.0004563622, 0.0000002414, 75, 1.73, 1.73, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 21912421165499.77, 21912421165499.77
63, 0.0000068263, 0.0000006384, 2, 0.18, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1464915279066360.50, 1464915279066360.50
64, 0.0006850557, 0.0000004178, 98, 1.84, 1.84, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 14597353889002.69, 14597353889002.69
65, 0.0000044662, 0.0000000028, 2, 0.20, 0.20, 0.0000044662, 0.0000000028, 1, 0.0000044662, 0.0000000028, 1, 1.00, 1.00
66, 0.0000358400, 0.0000000000, 96, 1.55, 2.10, 0.0000480338, 0.0000000044, 106, 0.0000480338, 0.0000000044, 106, 1.34, 1.34
67, 0.0000044755, 0.0000000023, 2, 0.17, 0.18, 0.0000044755, 0.0000000023, 1, 0.0000044755, 0.0000000023, 1, 1.00, 1.00
68, 0.0000505168, 0.0000004827, 88, 1.62, 2.04, 0.0000609464, 0.0000000043, 81, 0.0000609464, 0.0000000043, 81, 1.21, 1.21
69, 0.0000042802, 0.0000001008, 2, 0.17, 0.18, 0.0000042802, 0.0000001008, 1, 0.0000042802, 0.0000001008, 1, 1.00, 1.00
70, 0.0000498342, 0.0000002414, 83, 1.61, 1.85, 0.0000644280, 0.0000000168, 46, 0.0000644280, 0.0000000168, 46, 1.29, 1.29
71, 0.0000042154, 0.0000000160, 2, 0.17, 0.18, 0.0000042154, 0.0000000160, 1, 0.0000042154, 0.0000000160, 1, 1.00, 1.00
72, 0.0000314022, 0.0000002414, 100, 1.52, 1.91, 0.0000388362, 0.0000000022, 76, 0.0000388362, 0.0000000022, 76, 1.24, 1.24
73, 0.0000042506, 0.0000000673, 2, 0.18, 0.18, 0.0000042506, 0.0000000673, 1, 0.0000042506, 0.0000000673, 1, 1.00, 1.00
74, 0.0000290133, 0.0000002414, 87, 1.56, 1.95, 0.0000475116, 0.0000000102, 75, 0.0000475116, 0.0000000102, 75, 1.64, 1.64
75, 0.0000043122, 0.0000001571, 2, 0.18, 0.18, 0.0000043122, 0.0000001571, 1, 0.0000043122, 0.0000001571, 1, 1.00, 1.00
76, 0.0000385705, 0.0000002411, 77, 1.59, 1.99, 0.0000451486, 0.0000000024, 79, 0.0000451486, 0.0000000024, 79, 1.17, 1.17
77, 0.0000041423, 0.0000000008, 2, 0.17, 0.18, 0.0000041423, 0.0000000008, 1, 0.0000041423, 0.0000000008, 1, 1.00, 1.00
78, 0.0000484263, 0.0000000016, 65, 0.86, 1.18, 0.0000484263, 0.0000000016, 63, 0.0000484263, 0.0000000016, 63, 1.00, 1.00
79, 0.0000040160, 0.0000000813, 2, 0.18, 0.18, 0.0000040160, 0.0000000813, 1, 0.0000040160, 0.0000000813, 1, 1.00, 1.00
80, 0.0000318965, 0.0000000020, 51, 0.82, 1.01, 0.0000318965, 0.0000000020, 38, 0.0000318965, 0.0000000020, 38, 1.00, 1.00
81, 0.0000039873, 0.0000000002, 2, 0.18, 0.21, 0.0000039873, 0.0000000002, 6, 0.0000039873, 0.0000000002, 6, 1.00, 1.00
82, 0.0000443733, 0.0000002414, 84, 1.55, 1.66, 0.0000469932, 0.0000000046, 21, 0.0000469932, 0.0000000046, 21, 1.06, 1.06
83, 0.0000039404, 0.0000000019, 2, 0.17, 0.19, 0.0000039404, 0.0000000019, 4, 0.0000039404, 0.0000000019, 4, 1.00, 1.00
84, 0.0000352714, 0.0000000025, 66, 0.90, 1.04, 0.0000352714, 0.0000000025, 29, 0.0000352714, 0.0000000025, 29, 1.00, 1.00
85, 0.0000038149, 0.0000000002, 2, 0.17, 0.19, 0.0000038149, 0.0000000002, 4, 0.0000038149, 0.0000000002, 4, 1.00, 1.00
86, 0.0000382863, 0.0000000021, 53, 0.80, 0.97, 0.0000382863, 0.0000000021, 34, 0.0000382863, 0.0000000021, 34, 1.00, 1.00
87, 0.0000037901, 0.0000000001, 2, 0.19, 0.21, 0.0000037901, 0.0000000001, 5, 0.0000037901, 0.0000000001, 5, 1.00, 1.00
88, 0.0000341395, 0.0000000035, 43, 0.94, 1.20, 0.0000341395, 0.0000000035, 51, 0.0000341395, 0.0000000035, 51, 1.00, 1.00
89, 0.0000037810, 0.0000000007, 2, 0.17, 0.19, 0.0000037810, 0.0000000007, 4, 0.0000037810, 0.0000000007, 4, 1.00, 1.00
90, 0.0000404255, 0.0000000018, 57, 0.83, 0.92, 0.0000404255, 0.0000000018, 18, 0.0000404255, 0.0000000018, 18, 1.00, 1.00
91, 0.0000036106, 0.0000000032, 2, 0.17, 0.18, 0.0000036106, 0.0000000032, 2, 0.0000036106, 0.0000000032, 2, 1.00, 1.00
92, 0.0000317435, 0.0000004180, 80, 1.51, 1.79, 0.0000384865, 0.0000000018, 55, 0.0000384865, 0.0000000018, 55, 1.21, 1.21
93, 0.0000036157, 0.0000000006, 2, 0.17, 0.19, 0.0000036157, 0.0000000006, 5, 0.0000036157, 0.0000000006, 5, 1.00, 1.00
94, 0.0000384000, 0.0000000000, 99, 1.58, 1.59, 0.0000404764, 0.0000019646, 1, 0.0000404764, 0.0000019646, 1, 1.05, 1.05
95, 0.0000036935, 0.0000000007, 2, 0.17, 0.20, 0.0000036935, 0.0000000007, 6, 0.0000036935, 0.0000000007, 6, 1.00, 1.00
96, 0.0000291840, 0.0000000000, 84, 1.67, 1.95, 0.0000366147, 0.0000000075, 54, 0.0000366147, 0.0000000075, 54, 1.25, 1.25
97, 0.0000036886, 0.0000000002, 2, 0.17, 0.19, 0.0000036886, 0.0000000002, 4, 0.0000036886, 0.0000000002, 4, 1.00, 1.00
98, 0.0000443733, 0.0000004827, 93, 1.36, 1.52, 0.0000459584, 0.0000000021, 30, 0.0000459584, 0.0000000021, 30, 1.04, 1.04
99, 0.0000037114, 0.0000000072, 2, 0.17, 0.20, 0.0000037114, 0.0000000072, 6, 0.0000037114, 0.0000000072, 6, 1.00, 1.00
100, 0.0000363520, 0.0000004180, 93, 1.71, 1.74, 0.0000496771, 0.0000000018, 6, 0.0000496771, 0.0000000018, 6, 1.37, 1.37
101, 0.0000036949, 0.0000000061, 2, 0.16, 0.18, 0.0000036949, 0.0000000061, 3, 0.0000036949, 0.0000000061, 3, 1.00, 1.00
102, 0.0000279893, 0.0000004827, 92, 1.51, 1.82, 0.0000521655, 0.0000000016, 60, 0.0000521655, 0.0000000016, 60, 1.86, 1.86
103, 0.0000034075, 0.0000000001, 2, 0.18, 0.19, 0.0000034075, 0.0000000001, 3, 0.0000034075, 0.0000000001, 3, 1.00, 1.00
104, 0.0000308902, 0.0000002414, 75, 1.39, 1.43, 0.0000365993, 0.0000000008, 9, 0.0000365993, 0.0000000008, 9, 1.18, 1.18
105, 0.0000034214, 0.0000000015, 2, 0.20, 0.23, 0.0000034214, 0.0000000015, 5, 0.0000034214, 0.0000000015, 5, 1.00, 1.00
106, 0.0000237227, 0.0000002414, 75, 1.24, 1.27, 0.0000319481, 0.0000000020, 5, 0.0000319481, 0.0000000020, 5, 1.35, 1.35
107, 0.0000033919, 0.0000000048, 2, 0.17, 0.18, 0.0000033919, 0.0000000048, 2, 0.0000033919, 0.0000000048, 2, 1.00, 1.00
108, 0.0000320134, 0.0000000014, 53, 0.78, 0.95, 0.0000320134, 0.0000000014, 33, 0.0000320134, 0.0000000014, 33, 1.00, 1.00
109, 0.0000033772, 0.0000000036, 2, 0.18, 0.21, 0.0000033772, 0.0000000036, 5, 0.0000033772, 0.0000000036, 5, 1.00, 1.00
110, 0.0000281694, 0.0000000031, 64, 0.81, 0.83, 0.0000281694, 0.0000000031, 4, 0.0000281694, 0.0000000031, 4, 1.00, 1.00
111, 0.0000033317, 0.0000000015, 2, 0.16, 0.18, 0.0000033317, 0.0000000015, 3, 0.0000033317, 0.0000000015, 3, 1.00, 1.00
112, 0.0000211995, 0.0000000003, 66, 0.86, 1.10, 0.0000211995, 0.0000000003, 47, 0.0000211995, 0.0000000003, 47, 1.00, 1.00
113, 0.0000032663, 0.0000000024, 2, 0.18, 0.19, 0.0000032663, 0.0000000024, 3, 0.0000032663, 0.0000000024, 3, 1.00, 1.00
114, 0.0000305492, 0.0000004825, 78, 1.44, 1.45, 0.0000373724, 0.0000000010, 2, 0.0000373724, 0.0000000010, 2, 1.22, 1.22
115, 0.0000052903, 0.0000002416, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1890240060487682.00, 1890240060487682.00
116, 0.0000162130, 0.0000004830, 89, 1.49, 1.66, 0.0000342555, 0.0000000022, 33, 0.0000342555, 0.0000000022, 33, 2.11, 2.11
117, 0.0000052903, 0.0000002416, 2, 0.17, 0.17, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1890240060487682.00, 1890240060487682.00
118, 0.0000308902, 0.0000002414, 78, 1.51, 1.51, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 323727615584247.44, 323727615584247.44
119, 0.0000068267, 0.0000004827, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1464843750000000.00, 1464843750000000.00
120, 0.0000155302, 0.0000002414, 82, 1.75, 1.98, 0.0000198755, 0.0000000016, 44, 0.0000198755, 0.0000000016, 44, 1.28, 1.28
121, 0.0000190785, 0.0000000020, 55, 0.85, 2.39, 0.0000190785, 0.0000000020, 180, 0.0000157298, 0.0000000012, 440, 1.00, 0.82
122, 0.0000049326, 0.0000000004, 2, 0.17, 0.17, 0.0000049326, 0.0000000004, 1, 0.0000049326, 0.0000000004, 1, 1.00, 1.00
123, 0.0000390352, 0.0000000027, 48, 0.77, 1.25, 0.0000390352, 0.0000000027, 94, 0.0000390352, 0.0000000027, 94, 1.00, 1.00
124, 0.0000050001, 0.0000002307, 2, 0.16, 0.17, 0.0000050001, 0.0000002307, 1, 0.0000050001, 0.0000002307, 1, 1.00, 1.00
125, 0.0000322555, 0.0000004180, 85, 1.46, 1.85, 0.0000391796, 0.0000000012, 75, 0.0000391796, 0.0000000012, 75, 1.21, 1.21
126, 0.0000047857, 0.0000001578, 2, 0.16, 0.17, 0.0000047857, 0.0000001578, 1, 0.0000047857, 0.0000001578, 1, 1.00, 1.00
127, 0.0000454716, 0.0000000022, 66, 0.99, 1.14, 0.0000454716, 0.0000000022, 29, 0.0000454716, 0.0000000022, 29, 1.00, 1.00
128, 0.0000044137, 0.0000000003, 2, 0.16, 0.17, 0.0000044137, 0.0000000003, 1, 0.0000044137, 0.0000000003, 1, 1.00, 1.00
129, 0.0000318666, 0.0000000014, 66, 0.85, 0.92, 0.0000318666, 0.0000000014, 15, 0.0000318666, 0.0000000014, 15, 1.00, 1.00
130, 0.0000069970, 0.0000008701, 2, 0.18, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1429183935972559.50, 1429183935972559.50
131, 0.0030987947, 0.0000004827, 94, 1.89, 1.90, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 3227061188522.33, 3227061188522.33
132, 0.0000054610, 0.0000004830, 2, 0.17, 0.17, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1831166453030580.50, 1831166453030580.50
133, 0.0000365227, 0.0000002414, 93, 1.50, 1.82, 0.0000447571, 0.0000000023, 63, 0.0000447571, 0.0000000023, 63, 1.23, 1.23
134, 0.0000038855, 0.0000000197, 2, 0.17, 0.17, 0.0000038855, 0.0000000197, 1, 0.0000038855, 0.0000000197, 1, 1.00, 1.00
135, 0.0000341716, 0.0000000015, 60, 1.05, 1.24, 0.0000341716, 0.0000000015, 36, 0.0000341716, 0.0000000015, 36, 1.00, 1.00
136, 0.0000037613, 0.0000000002, 2, 0.17, 0.17, 0.0000037613, 0.0000000002, 1, 0.0000037613, 0.0000000002, 1, 1.00, 1.00
137, 0.0000300733, 0.0000000023, 66, 0.83, 1.15, 0.0000300733, 0.0000000023, 62, 0.0000300733, 0.0000000023, 62, 1.00, 1.00
138, 0.0000035561, 0.0000000158, 2, 0.18, 0.18, 0.0000035561, 0.0000000158, 1, 0.0000035561, 0.0000000158, 1, 1.00, 1.00
139, 0.0000175787, 0.0000002414, 85, 1.49, 1.56, 0.0000262158, 0.0000000027, 13, 0.0000262158, 0.0000000027, 13, 1.49, 1.49
140, 0.0000033310, 0.0000000009, 2, 0.17, 0.18, 0.0000033310, 0.0000000009, 2, 0.0000033310, 0.0000000009, 2, 1.00, 1.00
141, 0.0000240381, 0.0000000024, 66, 0.91, 1.02, 0.0000240381, 0.0000000024, 20, 0.0000240381, 0.0000000024, 20, 1.00, 1.00
142, 0.0000032391, 0.0000000018, 2, 0.16, 0.18, 0.0000032391, 0.0000000018, 4, 0.0000032391, 0.0000000018, 4, 1.00, 1.00
143, 0.0000171132, 0.0000000025, 56, 0.92, 1.21, 0.0000171132, 0.0000000025, 57, 0.0000171132, 0.0000000025, 57, 1.00, 1.00
144, 0.0000032022, 0.0000000022, 2, 0.18, 0.19, 0.0000032022, 0.0000000022, 2, 0.0000032022, 0.0000000022, 2, 1.00, 1.00
145, 0.0000160924, 0.0000000010, 66, 0.87, 1.17, 0.0000160924, 0.0000000010, 58, 0.0000160924, 0.0000000010, 58, 1.00, 1.00
146, 0.0000247807, 0.0000000021, 45, 0.91, 2.45, 0.0000247807, 0.0000000021, 300, 0.0000234705, 0.0000000005, 371, 1.00, 0.95
147, 0.0000062410, 0.0000002480, 2, 0.17, 0.18, 0.0000062410, 0.0000002480, 1, 0.0000062410, 0.0000002480, 1, 1.00, 1.00
148, 0.0000502825, 0.0000000356, 57, 0.91, 1.17, 0.0000502825, 0.0000000356, 52, 0.0000502825, 0.0000000356, 52, 1.00, 1.00
149, 0.0000057350, 0.0000000003, 2, 0.18, 0.18, 0.0000057350, 0.0000000003, 1, 0.0000057350, 0.0000000003, 1, 1.00, 1.00
150, 0.0000581954, 0.0000000007, 49, 0.91, 0.94, 0.0000581954, 0.0000000007, 6, 0.0000581954, 0.0000000007, 6, 1.00, 1.00
151, 0.0000051627, 0.0000001516, 2, 0.17, 0.17, 0.0000051627, 0.0000001516, 1, 0.0000051627, 0.0000001516, 1, 1.00, 1.00
152, 0.0000259408, 0.0000004827, 70, 1.33, 1.44, 0.0000494594, 0.0000000227, 22, 0.0000494594, 0.0000000227, 22, 1.91, 1.91
153, 0.0000047278, 0.0000002134, 2, 0.18, 0.19, 0.0000047278, 0.0000002134, 1, 0.0000047278, 0.0000002134, 1, 1.00, 1.00
154, 0.0000309454, 0.0000000009, 65, 0.92, 1.21, 0.0000309454, 0.0000000009, 55, 0.0000309454, 0.0000000009, 55, 1.00, 1.00
155, 0.0000041927, 0.0000000005, 2, 0.17, 0.18, 0.0000041927, 0.0000000005, 1, 0.0000041927, 0.0000000005, 1, 1.00, 1.00
156, 0.0000270492, 0.0000000002, 51, 0.81, 0.94, 0.0000270492, 0.0000000002, 25, 0.0000270492, 0.0000000002, 25, 1.00, 1.00
157, 0.0000036619, 0.0000001635, 2, 0.18, 0.18, 0.0000036619, 0.0000001635, 1, 0.0000036619, 0.0000001635, 1, 1.00, 1.00
158, 0.0000235532, 0.0000000010, 62, 0.81, 1.07, 0.0000235532, 0.0000000010, 52, 0.0000235532, 0.0000000010, 52, 1.00, 1.00
159, 0.0000332798, 0.0000004183, 82, 1.60, 3.14, 0.0000477581, 0.0000000014, 164, 0.0000400694, 0.0000000034, 362, 1.44, 1.20
160, 0.0000511995, 0.0000004180, 76, 1.54, 1.62, 0.0000588442, 0.0000000049, 16, 0.0000588442, 0.0000000049, 16, 1.15, 1.15
161, 0.0002496850, 0.0000002411, 6, 0.19, 0.19, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 40050463584115.99, 40050463584115.99
